Province/State	Country	date	recovered
New South Wales	Australia	2020-05-05	2349
Queensland	Australia	2020-05-05	980
Victoria	Australia	2020-05-05	1310
Western Australia	Australia	2020-05-05	528
South Australia	Australia	2020-05-05	429
Australian Capital Territory	Australia	2020-05-05	103
Tasmania	Australia	2020-05-05	165
Northern Territory	Australia	2020-05-05	27
