Province/State	Country	date	recovered
Australian Capital Territory	Australia	2020-04-22	93
Northern Territory	Australia	2020-04-22	16
South Australia	Australia	2020-04-22	388
Western Australia	Australia	2020-04-22	451
Victoria	Australia	2020-04-22	1243
Tasmania	Australia	2020-04-22	91
Queensland	Australia	2020-04-22	738
New South Wales	Australia	2020-04-22	1926
