Province/State	Country	date	recovered
New South Wales	Australia	2020-09-30	3921
Queensland	Australia	2020-09-30	1142
Victoria	Australia	2020-09-30	19006
Western Australia	Australia	2020-09-30	653
South Australia	Australia	2020-09-30	464
Australian Capital Territory	Australia	2020-09-30	110
Tasmania	Australia	2020-09-30	215
Northern Territory	Australia	2020-09-30	34
