Province/State	Country	date	recovered
New South Wales	Australia	2020-05-24	2653
Queensland	Australia	2020-05-24	1041
Victoria	Australia	2020-05-24	1498
Western Australia	Australia	2020-05-24	549
South Australia	Australia	2020-05-24	435
Australian Capital Territory	Australia	2020-05-24	104
Tasmania	Australia	2020-05-24	202
Northern Territory	Australia	2020-05-24	30
