Province/State	Country	date	recovered
New South Wales	Australia	2020-06-01	2685
Queensland	Australia	2020-06-01	1046
Victoria	Australia	2020-06-01	1557
Western Australia	Australia	2020-06-01	553
South Australia	Australia	2020-06-01	435
Australian Capital Territory	Australia	2020-06-01	104
Tasmania	Australia	2020-06-01	209
Northern Territory	Australia	2020-06-01	30
