Province/State	Country	date	recovered
New South Wales	Australia	2020-06-06	2719
Queensland	Australia	2020-06-06	1049
Victoria	Australia	2020-06-06	1586
Western Australia	Australia	2020-06-06	559
South Australia	Australia	2020-06-06	436
Australian Capital Territory	Australia	2020-06-06	104
Tasmania	Australia	2020-06-06	210
Northern Territory	Australia	2020-06-06	30
