Province/State	Country	date	recovered
New South Wales	Australia	2020-11-12	4215
Queensland	Australia	2020-11-12	1163
Victoria	Australia	2020-11-12	19522
Western Australia	Australia	2020-11-12	760
South Australia	Australia	2020-11-12	499
Australian Capital Territory	Australia	2020-11-12	111
Tasmania	Australia	2020-11-12	215
Northern Territory	Australia	2020-11-12	34
