Province/State	Country	date	recovered
New South Wales	Australia	2020-06-18	2770
Queensland	Australia	2020-06-18	1052
Victoria	Australia	2020-06-18	1678
Western Australia	Australia	2020-06-18	592
South Australia	Australia	2020-06-18	436
Australian Capital Territory	Australia	2020-06-18	105
Tasmania	Australia	2020-06-18	213
Northern Territory	Australia	2020-06-18	30
