Province/State	Country	date	recovered
Australian Capital Territory	Australia	2020-04-24	97
Northern Territory	Australia	2020-04-24	20
South Australia	Australia	2020-04-24	401
Western Australia	Australia	2020-04-24	464
Victoria	Australia	2020-04-24	1254
Tasmania	Australia	2020-04-24	106
Queensland	Australia	2020-04-24	738
New South Wales	Australia	2020-04-24	2164
