Province/State	Country	date	recovered
New South Wales	Australia	2020-08-06	3143
Queensland	Australia	2020-08-06	1069
Victoria	Australia	2020-08-06	5628
Western Australia	Australia	2020-08-06	626
South Australia	Australia	2020-08-06	444
Australian Capital Territory	Australia	2020-08-06	110
Tasmania	Australia	2020-08-06	214
Northern Territory	Australia	2020-08-06	31
