Province/State	Country	date	recovered
New South Wales	Australia	2020-11-21	4268
Queensland	Australia	2020-11-21	1171
Victoria	Australia	2020-11-21	19525
Western Australia	Australia	2020-11-21	772
South Australia	Australia	2020-11-21	513
Australian Capital Territory	Australia	2020-11-21	111
Tasmania	Australia	2020-11-21	215
Northern Territory	Australia	2020-11-21	39
