Province/State	Country	date	recovered
New South Wales	Australia	2020-08-21	2994
Queensland	Australia	2020-08-21	1082
Victoria	Australia	2020-08-21	12940
Western Australia	Australia	2020-08-21	633
South Australia	Australia	2020-08-21	452
Australian Capital Territory	Australia	2020-08-21	110
Tasmania	Australia	2020-08-21	214
Northern Territory	Australia	2020-08-21	34
