Province/State	Country	date	recovered
New South Wales	Australia	2020-11-04	4150
Queensland	Australia	2020-11-04	1165
Victoria	Australia	2020-11-04	19496
Western Australia	Australia	2020-11-04	748
South Australia	Australia	2020-11-04	487
Australian Capital Territory	Australia	2020-11-04	111
Tasmania	Australia	2020-11-04	215
