Province/State	Country	date	recovered
New South Wales	Australia	2020-11-05	4160
Queensland	Australia	2020-11-05	1163
Victoria	Australia	2020-11-05	19506
Western Australia	Australia	2020-11-05	750
South Australia	Australia	2020-11-05	489
Australian Capital Territory	Australia	2020-11-05	111
Tasmania	Australia	2020-11-05	215
