Province/State	Country	date	recovered
New South Wales	Australia	2020-11-28	4312
Queensland	Australia	2020-11-28	1180
Victoria	Australia	2020-11-28	19526
Western Australia	Australia	2020-11-28	784
South Australia	Australia	2020-11-28	539
Australian Capital Territory	Australia	2020-11-28	112
Tasmania	Australia	2020-11-28	215
Northern Territory	Australia	2020-11-28	41
