Province/State	Country	date	recovered
New South Wales	Australia	2020-07-26	2799
Queensland	Australia	2020-07-26	1063
Victoria	Australia	2020-07-26	3680
Western Australia	Australia	2020-07-26	644
South Australia	Australia	2020-07-26	441
Australian Capital Territory	Australia	2020-07-26	109
Tasmania	Australia	2020-07-26	213
Northern Territory	Australia	2020-07-26	30
