Province/State	Country	date	recovered
New South Wales	Australia	2020-10-22	4065
Queensland	Australia	2020-10-22	1155
Victoria	Australia	2020-10-22	19340
Western Australia	Australia	2020-10-22	690
South Australia	Australia	2020-10-22	473
Australian Capital Territory	Australia	2020-10-22	110
Tasmania	Australia	2020-10-22	215
Northern Territory	Australia	2020-10-22	34
