Province/State	Country	date	recovered
New South Wales	Australia	2020-04-28	2243
Queensland	Australia	2020-04-28	934
Victoria	Australia	2020-04-28	1280
Western Australia	Australia	2020-04-28	495
South Australia	Australia	2020-04-28	420
Australian Capital Territory	Australia	2020-04-28	101
Tasmania	Australia	2020-04-28	135
Northern Territory	Australia	2020-04-28	23
