Province/State	Country	date	recovered
New South Wales	Australia	2020-04-10	1356
Victoria	Australia	2020-04-10	926
Queensland	Australia	2020-04-10	372
Western Australia	Australia	2020-04-10	187
South Australia	Australia	2020-04-10	167
Australian Capital Territory	Australia	2020-04-10	59
Tasmania	Australia	2020-04-10	38
Northern Territory	Australia	2020-04-10	2
