Province/State	Country	date	recovered
New South Wales	Australia	2020-05-07	2463
Queensland	Australia	2020-05-07	989
Victoria	Australia	2020-05-07	1322
Western Australia	Australia	2020-05-07	531
South Australia	Australia	2020-05-07	433
Australian Capital Territory	Australia	2020-05-07	103
Tasmania	Australia	2020-05-07	170
Northern Territory	Australia	2020-05-07	28
