Province/State	Country	date	recovered
New South Wales	Australia	2020-06-09	2729
Queensland	Australia	2020-06-09	1051
Victoria	Australia	2020-06-09	1602
Western Australia	Australia	2020-06-09	560
South Australia	Australia	2020-06-09	436
Australian Capital Territory	Australia	2020-06-09	104
Tasmania	Australia	2020-06-09	211
Northern Territory	Australia	2020-06-09	30
