Province/State	Country	date	recovered
New South Wales	Australia	2020-11-14	4221
Queensland	Australia	2020-11-14	1171
Victoria	Australia	2020-11-14	19522
Western Australia	Australia	2020-11-14	761
South Australia	Australia	2020-11-14	501
Australian Capital Territory	Australia	2020-11-14	111
Tasmania	Australia	2020-11-14	215
Northern Territory	Australia	2020-11-14	34
