Province/State	Country	date	recovered
New South Wales	Australia	2020-06-14	2766
Queensland	Australia	2020-06-14	1051
Victoria	Australia	2020-06-14	1657
Western Australia	Australia	2020-06-14	582
South Australia	Australia	2020-06-14	436
Australian Capital Territory	Australia	2020-06-14	104
Tasmania	Australia	2020-06-14	213
Northern Territory	Australia	2020-06-14	30
