Province/State	Country	date	recovered
New South Wales	Australia	2020-09-19	3815
Queensland	Australia	2020-09-19	1118
Victoria	Australia	2020-09-19	18379
Western Australia	Australia	2020-09-19	649
South Australia	Australia	2020-09-19	462
Australian Capital Territory	Australia	2020-09-19	110
Tasmania	Australia	2020-09-19	215
Northern Territory	Australia	2020-09-19	34
