Province/State	Country	date	recovered
New South Wales	Australia	2020-06-12	2743
Queensland	Australia	2020-06-12	1051
Victoria	Australia	2020-06-12	1632
Western Australia	Australia	2020-06-12	575
South Australia	Australia	2020-06-12	436
Australian Capital Territory	Australia	2020-06-12	104
Tasmania	Australia	2020-06-12	213
Northern Territory	Australia	2020-06-12	30
