Province/State	Country	date	recovered
New South Wales	Australia	2020-11-29	4312
Queensland	Australia	2020-11-29	1181
Victoria	Australia	2020-11-29	19526
Western Australia	Australia	2020-11-29	785
South Australia	Australia	2020-11-29	540
Australian Capital Territory	Australia	2020-11-29	112
Tasmania	Australia	2020-11-29	215
Northern Territory	Australia	2020-11-29	41
