Province/State	Country	date	recovered
New South Wales	Australia	2020-09-12	3769
Queensland	Australia	2020-09-12	1096
Victoria	Australia	2020-09-12	17771
Western Australia	Australia	2020-09-12	646
South Australia	Australia	2020-09-12	462
Australian Capital Territory	Australia	2020-09-12	110
Tasmania	Australia	2020-09-12	215
Northern Territory	Australia	2020-09-12	34
