Province/State	Country	date	recovered
New South Wales	Australia	2020-09-09	3750
Queensland	Australia	2020-09-09	1091
Victoria	Australia	2020-09-09	17311
Western Australia	Australia	2020-09-09	646
South Australia	Australia	2020-09-09	461
Australian Capital Territory	Australia	2020-09-09	110
Tasmania	Australia	2020-09-09	215
Northern Territory	Australia	2020-09-09	34
