Province/State	Country	date	recovered
New South Wales	Australia	2020-06-30	2784
Queensland	Australia	2020-06-30	1059
Victoria	Australia	2020-06-30	1816
Western Australia	Australia	2020-06-30	598
South Australia	Australia	2020-06-30	436
Australian Capital Territory	Australia	2020-06-30	105
Tasmania	Australia	2020-06-30	213
Northern Territory	Australia	2020-06-30	30
