Province/State	Country	date	recovered
New South Wales	Australia	2020-08-14	2994
Queensland	Australia	2020-08-14	1076
Victoria	Australia	2020-08-14	7493
Western Australia	Australia	2020-08-14	632
South Australia	Australia	2020-08-14	449
Australian Capital Territory	Australia	2020-08-14	110
Tasmania	Australia	2020-08-14	214
Northern Territory	Australia	2020-08-14	34
