Province/State	Country	date	recovered
New South Wales	Australia	2020-05-17	2611
Queensland	Australia	2020-05-17	1037
Victoria	Australia	2020-05-17	1417
Western Australia	Australia	2020-05-17	541
South Australia	Australia	2020-05-17	435
Australian Capital Territory	Australia	2020-05-17	104
Tasmania	Australia	2020-05-17	195
Northern Territory	Australia	2020-05-17	28
