Province/State	Country	date	recovered
New South Wales	Australia	2020-10-07	3982
Queensland	Australia	2020-10-07	1148
Victoria	Australia	2020-10-07	19162
Western Australia	Australia	2020-10-07	670
South Australia	Australia	2020-10-07	465
Australian Capital Territory	Australia	2020-10-07	110
Tasmania	Australia	2020-10-07	215
Northern Territory	Australia	2020-10-07	34
