Province/State	Country	date	recovered
New South Wales	Australia	2020-07-13	2799
Queensland	Australia	2020-07-13	1058
Victoria	Australia	2020-07-13	2329
Western Australia	Australia	2020-07-13	606
South Australia	Australia	2020-07-13	439
Australian Capital Territory	Australia	2020-07-13	105
Tasmania	Australia	2020-07-13	213
Northern Territory	Australia	2020-07-13	30
