Province/State	Country	date	recovered
New South Wales	Australia	2020-11-07	4173
Queensland	Australia	2020-11-07	1163
Victoria	Australia	2020-11-07	19518
Western Australia	Australia	2020-11-07	755
South Australia	Australia	2020-11-07	490
Australian Capital Territory	Australia	2020-11-07	111
Tasmania	Australia	2020-11-07	215
Northern Territory	Australia	2020-11-07	34
