Province/State	Country	date	recovered
New South Wales	Australia	2020-06-04	2700
Queensland	Australia	2020-06-04	1047
Victoria	Australia	2020-06-04	1569
Western Australia	Australia	2020-06-04	557
South Australia	Australia	2020-06-04	435
Australian Capital Territory	Australia	2020-06-04	104
Tasmania	Australia	2020-06-04	210
Northern Territory	Australia	2020-06-04	30
