Province/State	Country	date	recovered
New South Wales	Australia	2020-09-05	3699
Queensland	Australia	2020-09-05	1089
Victoria	Australia	2020-09-05	16784
Western Australia	Australia	2020-09-05	644
South Australia	Australia	2020-09-05	459
Australian Capital Territory	Australia	2020-09-05	110
Tasmania	Australia	2020-09-05	215
Northern Territory	Australia	2020-09-05	34
