Province/State	Country	date	recovered
New South Wales	Australia	2020-10-15	4032
Queensland	Australia	2020-10-15	1154
Victoria	Australia	2020-10-15	19259
Western Australia	Australia	2020-10-15	676
South Australia	Australia	2020-10-15	471
Australian Capital Territory	Australia	2020-10-15	110
Tasmania	Australia	2020-10-15	215
Northern Territory	Australia	2020-10-15	34
