Province/State	Country	date	recovered
New South Wales	Australia	2020-06-20	2771
Queensland	Australia	2020-06-20	1053
Victoria	Australia	2020-06-20	1680
Western Australia	Australia	2020-06-20	593
South Australia	Australia	2020-06-20	436
Australian Capital Territory	Australia	2020-06-20	105
Tasmania	Australia	2020-06-20	213
Northern Territory	Australia	2020-06-20	30
