Province/State	Country	date	recovered
New South Wales	Australia	2020-09-04	2994
Queensland	Australia	2020-09-04	1089
Victoria	Australia	2020-09-04	16625
Western Australia	Australia	2020-09-04	644
South Australia	Australia	2020-09-04	459
Australian Capital Territory	Australia	2020-09-04	110
Tasmania	Australia	2020-09-04	215
Northern Territory	Australia	2020-09-04	34
