Province/State	Country	date	recovered
New South Wales	Australia	2020-06-24	2771
Queensland	Australia	2020-06-24	1053
Victoria	Australia	2020-06-24	1721
Western Australia	Australia	2020-06-24	594
South Australia	Australia	2020-06-24	436
Australian Capital Territory	Australia	2020-06-24	105
Tasmania	Australia	2020-06-24	213
Northern Territory	Australia	2020-06-24	30
