Province/State	Country	date	recovered
New South Wales	Australia	2020-09-18	3807
Queensland	Australia	2020-09-18	1112
Victoria	Australia	2020-09-18	18278
Western Australia	Australia	2020-09-18	649
South Australia	Australia	2020-09-18	462
Australian Capital Territory	Australia	2020-09-18	110
Tasmania	Australia	2020-09-18	215
Northern Territory	Australia	2020-09-18	34
