Province/State	Country	date	recovered
New South Wales	Australia	2020-08-28	2994
Queensland	Australia	2020-08-28	1084
Victoria	Australia	2020-08-28	15101
Western Australia	Australia	2020-08-28	637
South Australia	Australia	2020-08-28	458
Australian Capital Territory	Australia	2020-08-28	110
Tasmania	Australia	2020-08-28	214
Northern Territory	Australia	2020-08-28	34
