Province/State	Country	date	recovered
New South Wales	Australia	2020-08-05	3099
Queensland	Australia	2020-08-05	1069
Victoria	Australia	2020-08-05	5424
Western Australia	Australia	2020-08-05	626
South Australia	Australia	2020-08-05	444
Australian Capital Territory	Australia	2020-08-05	110
Tasmania	Australia	2020-08-05	214
Northern Territory	Australia	2020-08-05	31
