Province/State	Country	date	recovered
New South Wales	Australia	2020-05-22	2648
Queensland	Australia	2020-05-22	1040
Victoria	Australia	2020-05-22	1479
Western Australia	Australia	2020-05-22	545
South Australia	Australia	2020-05-22	435
Australian Capital Territory	Australia	2020-05-22	104
Tasmania	Australia	2020-05-22	201
Northern Territory	Australia	2020-05-22	30
