Province/State	Country	date	recovered
New South Wales	Australia	2020-06-28	2784
Queensland	Australia	2020-06-28	1059
Victoria	Australia	2020-06-28	1775
Western Australia	Australia	2020-06-28	595
South Australia	Australia	2020-06-28	436
Australian Capital Territory	Australia	2020-06-28	105
Tasmania	Australia	2020-06-28	213
Northern Territory	Australia	2020-06-28	30
