Province/State	Country	date	recovered
New South Wales	Australia	2020-06-25	2776
Queensland	Australia	2020-06-25	1054
Victoria	Australia	2020-06-25	1732
Western Australia	Australia	2020-06-25	595
South Australia	Australia	2020-06-25	436
Australian Capital Territory	Australia	2020-06-25	105
Tasmania	Australia	2020-06-25	213
Northern Territory	Australia	2020-06-25	30
