Province/State	Country	date	recovered
New South Wales	Australia	2020-06-23	3012
Queensland	Australia	2020-06-23	1053
Victoria	Australia	2020-06-23	1712
Western Australia	Australia	2020-06-23	594
South Australia	Australia	2020-06-23	436
Australian Capital Territory	Australia	2020-06-23	105
Tasmania	Australia	2020-06-23	213
Northern Territory	Australia	2020-06-23	30
