Province/State	Country	date	recovered
New South Wales	Australia	2020-07-29	3076
Queensland	Australia	2020-07-29	1063
Victoria	Australia	2020-07-29	4123
Western Australia	Australia	2020-07-29	647
South Australia	Australia	2020-07-29	441
Australian Capital Territory	Australia	2020-07-29	109
Tasmania	Australia	2020-07-29	213
Northern Territory	Australia	2020-07-29	31
