Province/State	Country	date	recovered
New South Wales	Australia	2020-05-23	2653
Queensland	Australia	2020-05-23	1041
Victoria	Australia	2020-05-23	1484
Western Australia	Australia	2020-05-23	549
South Australia	Australia	2020-05-23	435
Australian Capital Territory	Australia	2020-05-23	104
Tasmania	Australia	2020-05-23	201
Northern Territory	Australia	2020-05-23	30
