Province/State	Country	date	recovered
New South Wales	Australia	2020-11-13	4215
Queensland	Australia	2020-11-13	1167
Victoria	Australia	2020-11-13	19522
Western Australia	Australia	2020-11-13	761
South Australia	Australia	2020-11-13	499
Australian Capital Territory	Australia	2020-11-13	111
Tasmania	Australia	2020-11-13	215
Northern Territory	Australia	2020-11-13	34
