Province/State	Country	date	recovered
New South Wales	Australia	2020-11-15	4231
Queensland	Australia	2020-11-15	1171
Victoria	Australia	2020-11-15	19522
Western Australia	Australia	2020-11-15	765
South Australia	Australia	2020-11-15	503
Australian Capital Territory	Australia	2020-11-15	111
Tasmania	Australia	2020-11-15	215
Northern Territory	Australia	2020-11-15	34
