Province/State	Country	date	recovered
New South Wales	Australia	2020-10-17	4040
Queensland	Australia	2020-10-17	1154
Victoria	Australia	2020-10-17	19287
Western Australia	Australia	2020-10-17	683
South Australia	Australia	2020-10-17	472
Australian Capital Territory	Australia	2020-10-17	110
Tasmania	Australia	2020-10-17	215
Northern Territory	Australia	2020-10-17	34
