Province/State	Country	date	recovered
New South Wales	Australia	2020-08-02	3087
Queensland	Australia	2020-08-02	1066
Victoria	Australia	2020-08-02	4915
Western Australia	Australia	2020-08-02	624
South Australia	Australia	2020-08-02	443
Australian Capital Territory	Australia	2020-08-02	110
Tasmania	Australia	2020-08-02	214
Northern Territory	Australia	2020-08-02	31
