Province/State	Country	date	recovered
New South Wales	Australia	2020-10-28	4109
Queensland	Australia	2020-10-28	1157
Victoria	Australia	2020-10-28	19376
Western Australia	Australia	2020-10-28	706
South Australia	Australia	2020-10-28	479
Australian Capital Territory	Australia	2020-10-28	110
Tasmania	Australia	2020-10-28	215
