Province/State	Country	date	recovered
New South Wales	Australia	2020-07-14	2799
Queensland	Australia	2020-07-14	1058
Victoria	Australia	2020-07-14	2395
Western Australia	Australia	2020-07-14	606
South Australia	Australia	2020-07-14	439
Australian Capital Territory	Australia	2020-07-14	105
Tasmania	Australia	2020-07-14	213
Northern Territory	Australia	2020-07-14	30
