Province/State	Country	date	recovered
New South Wales	Australia	2020-09-16	3794
Queensland	Australia	2020-09-16	1111
Victoria	Australia	2020-09-16	18153
Western Australia	Australia	2020-09-16	646
South Australia	Australia	2020-09-16	462
Australian Capital Territory	Australia	2020-09-16	110
Tasmania	Australia	2020-09-16	215
Northern Territory	Australia	2020-09-16	34
