Province/State	Country	date	recovered
New South Wales	Australia	2020-08-30	2994
Queensland	Australia	2020-08-30	1084
Victoria	Australia	2020-08-30	15324
Western Australia	Australia	2020-08-30	641
South Australia	Australia	2020-08-30	458
Australian Capital Territory	Australia	2020-08-30	110
Tasmania	Australia	2020-08-30	214
Northern Territory	Australia	2020-08-30	34
