Province/State	Country	date	recovered
New South Wales	Australia	2020-09-06	3711
Queensland	Australia	2020-09-06	1089
Victoria	Australia	2020-09-06	16921
Western Australia	Australia	2020-09-06	644
South Australia	Australia	2020-09-06	459
Australian Capital Territory	Australia	2020-09-06	110
Tasmania	Australia	2020-09-06	215
Northern Territory	Australia	2020-09-06	34
