Province/State	Country	date	recovered
New South Wales	Australia	2020-07-11	2799
Queensland	Australia	2020-07-11	1058
Victoria	Australia	2020-07-11	2286
Western Australia	Australia	2020-07-11	604
South Australia	Australia	2020-07-11	439
Australian Capital Territory	Australia	2020-07-11	105
Tasmania	Australia	2020-07-11	213
Northern Territory	Australia	2020-07-11	30
