Province/State	Country	date	recovered
New South Wales	Australia	2020-07-04	2788
Queensland	Australia	2020-07-04	1060
Victoria	Australia	2020-07-04	1904
Western Australia	Australia	2020-07-04	600
South Australia	Australia	2020-07-04	436
Australian Capital Territory	Australia	2020-07-04	105
Tasmania	Australia	2020-07-04	213
Northern Territory	Australia	2020-07-04	30
