Province/State	Country	date	recovered
Victoria	Australia	2020-04-09	736
Queensland	Australia	2020-04-09	345
Western Australia	Australia	2020-04-09	170
South Australia	Australia	2020-04-09	120
Australian Capital Territory	Australia	2020-04-09	47
Tasmania	Australia	2020-04-09	15
Northern Territory	Australia	2020-04-09	2
