Province/State	Country	date	recovered
New South Wales	Australia	2020-07-15	2799
Queensland	Australia	2020-07-15	1058
Victoria	Australia	2020-07-15	2488
Western Australia	Australia	2020-07-15	606
South Australia	Australia	2020-07-15	439
Australian Capital Territory	Australia	2020-07-15	105
Tasmania	Australia	2020-07-15	213
Northern Territory	Australia	2020-07-15	30
