Province/State	Country	date	recovered
New South Wales	Australia	2020-11-10	4202
Queensland	Australia	2020-11-10	1163
Victoria	Australia	2020-11-10	19522
Western Australia	Australia	2020-11-10	757
South Australia	Australia	2020-11-10	497
Australian Capital Territory	Australia	2020-11-10	111
Tasmania	Australia	2020-11-10	215
Northern Territory	Australia	2020-11-10	34
