Province/State	Country	date	recovered
New South Wales	Australia	2020-08-20	2994
Queensland	Australia	2020-08-20	1081
Victoria	Australia	2020-08-20	12334
Western Australia	Australia	2020-08-20	633
South Australia	Australia	2020-08-20	452
Australian Capital Territory	Australia	2020-08-20	110
Tasmania	Australia	2020-08-20	214
Northern Territory	Australia	2020-08-20	34
